"Entity","Code","Year","Homicide rate per 100,000 population - Both Sexes - All ages","Homicide rate per 100,000 population - Both Sexes - Age 15-49","Homicide rate per 100,000 population - Both Sexes - Age 50-69","Homicide rate per 100,000 population - Both Sexes - Age 70+","Homicide rate per 100,000 population - Both Sexes - Age 0-4","Homicide rate per 100,000 population - Both Sexes - Age 5-14"
"Lithuania","LTU",2012,4.444108,5.128948,6.887992,1.6787617,0.64457494,0.34071898
"Lithuania","LTU",2013,4.7930984,5.1135817,8.043758,1.9035745,1.2823143,0.35014743
"Lithuania","LTU",2014,3.7662506,4.579267,5.5027122,1.4264657,0.64415145,0
"Lithuania","LTU",2015,4.110218,4.9818645,5.210362,3.0954003,0.64613676,0
"Lithuania","LTU",2016,3.4346182,4.1854696,3.7609098,2.865268,2.5889297,0
"Lithuania","LTU",2017,2.7096016,3.6627097,2.7092998,1.6784558,1.9603231,0
"Lithuania","LTU",2018,2.5255811,3.1111941,3.0847852,1.9208006,0,0.36074385
"Lithuania","LTU",2019,2.1904032,2.4484138,3.3367043,1.4355853,0,0
"Lithuania","LTU",2020,2.418417,2.505236,3.4629815,2.3918638,0,0.3562776
"Luxembourg","LUX",1967,0.29811183,0.6309148,0,0,0,0
"Luxembourg","LUX",1968,1.4842471,2.495664,1.304104,0,0,0
"Luxembourg","LUX",1969,0.59108996,0,0,0,8.09651,0
"Luxembourg","LUX",1970,0.5890972,1.2255728,0,0,0,0
"Luxembourg","LUX",1971,1.4576677,1.2071755,3.9960573,0,0,0
"Luxembourg","LUX",1972,0.5767249,0,1.3407342,0,4.4142313,0
"Luxembourg","LUX",1973,0.5708443,0.5771906,0,0,4.570175,0
"Luxembourg","LUX",1974,0.56597024,0.5693821,0,0,4.7052183,0
"Luxembourg","LUX",1975,0.5619223,1.1227503,0,0,0,0
"Luxembourg","LUX",1976,0.5593093,0,1.3518994,0,4.8954816,0
"Luxembourg","LUX",1977,1.3910514,2.736158,0,0,0,0
"Luxembourg","LUX",1978,1.3902843,2.705818,0,0,0,0
"Luxembourg","LUX",1979,1.6541393,3.2226012,0,0,0,0
"Luxembourg","LUX",1980,1.9245044,2.6748695,2.6280172,0,0,0
"Luxembourg","LUX",1981,1.0973254,0.5331513,0,3.035454,9.567547,0
"Luxembourg","LUX",1982,2.4640586,3.71842,1.297909,0,4.7198753,0
"Luxembourg","LUX",1983,1.6417426,2.6442995,1.2951187,0,0,0
"Luxembourg","LUX",1984,2.1870391,2.1068711,2.5833452,5.7860327,0,0
"Luxembourg","LUX",1985,1.6377903,2.0971174,2.572645,0,0,0
"Luxembourg","LUX",1986,1.9029387,2.0819128,1.2732203,2.867877,0,2.40784
"Luxembourg","LUX",1987,1.6191827,2.5823379,0,0,4.7156467,0
"Luxembourg","LUX",1988,1.3383636,1.5388483,0,2.9314337,4.6219263,0
"Luxembourg","LUX",1989,2.91669,2.547524,3.6535463,2.9556067,0,4.716536
"Luxembourg","LUX",1990,2.8837345,2.525074,7.24314,0,0,0
"Luxembourg","LUX",1991,2.3277686,2.4946613,0,8.626887,4.113364,0
"Luxembourg","LUX",1992,2.0416038,2.4650822,1.1937733,2.845112,3.9736152,0
"Luxembourg","LUX",1993,0.25178203,0.4879596,0,0,0,0
"Luxembourg","LUX",1994,1.2418319,0.9656937,1.1708916,5.5520086,0,0
"Luxembourg","LUX",1995,0.7347112,0.9532071,1.1631153,0,0,0
"Luxembourg","LUX",1996,0.96618766,0.47107595,1.1534957,5.338316,0,0
"Luxembourg","LUX",1997,0.71552634,0.934383,0,2.6012537,0,0
"Luxembourg","LUX",1998,0.70665276,0.46361977,2.2544103,0,0,0
"Luxembourg","LUX",1999,0.92940253,0.9189361,1.1140944,2.4580293,0,0
"Luxembourg","LUX",2000,1.1449834,2.2551475,0,0,0,0
"Luxembourg","LUX",2001,2.0388014,1.7726253,1.1180555,0,14.125291,0
"Luxembourg","LUX",2002,1.79369,1.7606021,2.2035654,0,0,3.5637283
"Luxembourg","LUX",2003,0.8860392,1.7432308,0,0,0,0
"Luxembourg","LUX",2004,0.43677536,0.43034446,1.055654,0,0,0
"Luxembourg","LUX",2005,1.50548,2.1228538,2.060093,0,0,0
"Luxembourg","LUX",2006,1.4815296,2.5092108,1.0062691,0,0,0
"Luxembourg","LUX",2007,1.2502084,1.6485057,1.9649453,0,0,0
"Luxembourg","LUX",2008,1.0232294,0.8095232,1.9129786,0,3.5333192,0
"Luxembourg","LUX",2009,1.0043219,0.7949631,1.8613828,2.0006402,0,0
"Luxembourg","LUX",2010,2.1694598,2.3457842,2.7098312,1.9606305,3.4483948,0
"Luxembourg","LUX",2011,0.38591117,0.76349866,0,0,0,0
"Luxembourg","LUX",2012,0.18842413,0.3718025,0,0,0,0
"Luxembourg","LUX",2013,0.18410602,0.3641833,0,0,0,0
"Luxembourg","LUX",2014,0.71922225,0.7141658,1.5678405,0,0,0
"Luxembourg","LUX",2015,0.8779971,0.34972006,0.7539261,3.5396976,3.137747,0
"Luxembourg","LUX",2016,0.51423633,0.68416065,0,0,3.1196382,0
"Luxembourg","LUX",2017,0.16769932,0.33547252,0,0,0,0
"Luxembourg","LUX",2018,0.16449267,0,0,1.6446286,0,0
"Luxembourg","LUX",2019,0.6451729,0.32420585,2.0032988,0,0,0
"Maldives","MDV",2000,0,0,0,0,0,0
"Maldives","MDV",2001,0.34844682,0.6841911,0,0,0,0
"Maldives","MDV",2002,0.6827773,0.6544802,0,0,3.4057624,0
"Maldives","MDV",2003,0,0,0,0,0,0
"Maldives","MDV",2004,0,0,0,0,0,0
"Maldives","MDV",2005,0.32143342,0,0,0,3.589891,0
"Maldives","MDV",2007,0,0,0,0,0,0
"Maldives","MDV",2008,0.58988476,0.9819373,0,0,0,0
"Maldives","MDV",2010,0.5510348,0.88607705,0,0,0,0
"Maldives","MDV",2011,0,0,0,0,0,0
"Maldives","MDV",2012,0.76779866,0.40674877,2.7587729,8.770391,0,0
"Maldives","MDV",2013,0.49313033,0.39197394,2.6009154,0,0,0
"Maldives","MDV",2014,0.23659526,0.3759992,0,0,0,0
"Maldives","MDV",2015,0.90529156,1.0773695,0,0,2.6549141,0
"Maldives","MDV",2016,0.6505732,0,0,0,2.6245341,3.100006
"Maldives","MDV",2017,0.41651717,0.6629146,0,0,0,0
"Maldives","MDV",2018,0.4015101,0.3205046,0,0,0,1.4415869
"Maldives","MDV",2019,0.19491951,0.3124883,0,0,0,0
"Malta","MLT",1965,0.3087032,0.6438238,0,0,0,0
"Malta","MLT",1967,0.31285492,0.63746643,0,0,0,0
"Malta","MLT",1968,0,0,0,0,0,0
"Malta","MLT",1969,0,0,0,0,0,0
"Malta","MLT",1970,0,0,0,0,0,0
"Malta","MLT",1971,0,0,0,0,0,0
"Malta","MLT",1972,0.63148975,1.2279054,0,0,0,0
"Malta","MLT",1973,0.6452323,0.60756665,1.8012501,0,0,0
"Malta","MLT",1974,0.32175058,0.6010663,0,0,0,0
"Malta","MLT",1975,0,0,0,0,0,0
"Malta","MLT",1976,0,0,0,0,0,0
"Malta","MLT",1977,0.31325725,0.5809495,0,0,0,0
"Malta","MLT",1978,1.2424679,1.7249112,0,5.154108,0,0
"Malta","MLT",1979,0,0,0,0,0,0
"Malta","MLT",1980,0.91399837,1.1309274,0,4.9089394,0,0
"Malta","MLT",1981,1.8132659,2.2484667,3.426124,0,0,0
"Malta","MLT",1982,1.4922613,1.6769707,1.6906171,4.7734976,0,0
"Malta","MLT",1983,0.88704246,1.1120502,1.6678064,0,0,0
"Malta","MLT",1984,0.29302752,0,1.6427644,0,0,0
"Malta","MLT",1985,0,0,0,0,0,0
"Malta","MLT",1986,0.57287925,0.5462302,0,4.5938993,0,0
"Malta","MLT",1987,0.8533753,0.54181457,3.1269543,0,0,0
"Malta","MLT",1988,1.1277473,1.0741658,1.541925,0,3.64312,0
"Malta","MLT",1989,1.1170174,0.53161234,1.526205,8.598083,0,0
"Malta","MLT",1990,1.1063433,1.0506464,0,8.270272,0,0
"Malta","MLT",1991,0.27401522,0.5186722,0,0,0,0
"Malta","MLT",1992,1.6291376,2.0516925,1.5011183,0,0,1.7609664
"Malta","MLT",1993,1.6143321,2.5501096,1.4659532,0,0,0
"Malta","MLT",1994,0.80011964,1.0177807,0,3.5650623,0,0
"Malta","MLT",1995,0.7934393,1.5240573,0,0,0,0
"Malta","MLT",1996,1.3120193,2.0311477,0,3.3189511,0,0
"Malta","MLT",1997,0.52058065,0.5072357,1.2584157,0,0,0
"Malta","MLT",1998,1.8071007,1.5181187,1.2102581,6.277464,4.1531687,0
"Malta","MLT",1999,2.306109,3.0297675,2.3343215,3.0428433,0,0
"Malta","MLT",2000,1.0135767,0.50367177,2.2604234,2.950897,0,0
"Malta","MLT",2001,2.2552369,3.5127337,0,0,8.875477,0
"Malta","MLT",2002,1.2445486,1.4994227,2.1436687,0,0,0
"Malta","MLT",2003,0,0,0,0,0,0
"Malta","MLT",2004,1.4768828,1.9884076,2.0378635,0,0,0
"Malta","MLT",2005,0.49009717,0.49753967,0.9951734,0,0,0
"Malta","MLT",2006,0,0,0,0,0,0
"Malta","MLT",2007,0.73116404,1.0028079,0.95262593,0,0,0
"Malta","MLT",2008,1.2133789,2.0117283,0.9331753,0,0,0
"Malta","MLT",2009,0.723744,1.0069226,0.91385126,0,0,0
"Malta","MLT",2010,0.9584283,1.5070908,0.89211637,0,0,0
"Malta","MLT",2011,0.47491345,0.99531704,0,0,0,0
"Malta","MLT",2012,1.407173,2.935708,0,0,0,0
"Malta","MLT",2013,1.3865529,1.4354892,2.5284023,0,0,0
"Malta","MLT",2014,0.9092545,0.9320055,1.6839695,0,0,0
"Malta","MLT",2015,0.6695503,0.45213884,1.6858147,0,0,0
"Malta","MLT",2016,0.8629218,1.313031,0.84556586,0,0,0
"Malta","MLT",2017,1.6819859,1.6941112,3.3946347,0,0,0
"Martinique","MTQ",1970,6.1356792,7.2576313,23.515272,0,2.133561,0
"Martinique","MTQ",1971,4.895462,7.222772,10.262726,10.041169,0,0
"Martinique","MTQ",1974,6.099893,7.7518287,19.543655,9.156671,0,0
"Martinique","MTQ",1975,2.739887,1.3829155,9.567547,26.331959,0,0
"Martinique","MTQ",1981,0.9033259,1.1929686,0,6.5772166,0,0
"Martinique","MTQ",1982,0,0,0,0,0,0
"Martinique","MTQ",1985,3.5138633,2.6769462,7.888146,11.117288,0,0
"Martinique","MTQ",2000,1.6817832,2.2150946,2.7921262,0,0,0
"Martinique","MTQ",2001,3.1298256,4.948246,2.7239792,0,0,0
"Martinique","MTQ",2002,1.9329242,3.2044532,1.3295044,0,0,0
"Martinique","MTQ",2003,2.922488,3.7566621,1.2979933,6.1614294,0,1.5188105
"Martinique","MTQ",2004,2.220308,3.4024022,1.2680539,0,0,1.5902802
"Martinique","MTQ",2005,3.5060685,5.0488987,3.719823,2.826216,0,0
"Martinique","MTQ",2006,5.8034096,8.790845,4.854251,0,3.9373178,1.7342143
"Martinique","MTQ",2007,5.2954803,6.255376,5.9416294,7.9348288,0,1.7562963
"Martinique","MTQ",2008,3.0286713,3.6919248,2.319755,2.5640368,4.0655365,1.7833896
"Martinique","MTQ",2009,2.7848248,2.15144,4.4970093,7.4471254,0,0
"Martinique","MTQ",2010,5.597876,8.272941,5.437383,2.406044,4.225471,0
"Martinique","MTQ",2011,2.8215337,5.1040373,2.110083,0,0,0
"Martinique","MTQ",2013,1.559757,2.4018543,0,4.4062567,0,0
"Martinique","MTQ",2014,1.304455,1.223107,0.9651019,4.2816467,0,0
"Martinique","MTQ",2015,1.8332936,3.1193461,1.8894126,0,0,0
"Martinique","MTQ",2016,2.1099482,3.2157443,1.8575276,2.0167797,0,0
"Mauritius","MUS",1961,0.88168305,1.3251528,3.1000543,0,0,0
"Mauritius","MUS",1962,0.71412265,1.3037342,0,0,0,0.4970821
"Mauritius","MUS",1963,0.69656235,0.95691335,1.435709,0,0,0.48340705
"Mauritius","MUS",1964,1.6313897,2.4842253,5.58511,0,0,0
"Mauritius","MUS",1965,1.8599793,3.6212204,1.3577363,7.571742,0,0
"Mauritius","MUS",1966,1.9498837,1.757253,5.2904453,21.915407,0.80546427,0.45542112
"Mauritius","MUS",1967,1.9128186,3.4097207,3.8772213,0,0,0
"Mauritius","MUS",1968,6.0129843,9.377681,13.92035,13.448995,0,0.44098517
"Mauritius","MUS",1969,2.4662693,3.2142627,7.436142,0,1.7029973,0
"Mauritius","MUS",1970,2.0637238,3.382413,3.633853,6.124449,0,0
"Mauritius","MUS",1971,2.393383,4.2984977,3.5416617,0,0,0
"Mauritius","MUS",1972,1.0656489,1.7208911,1.1478816,5.593154,0,0
"Mauritius","MUS",1973,1.8715541,1.6743728,4.454343,5.4692626,2.8870583,0.42496228
"Mauritius","MUS",1974,3.1171274,4.6607337,6.4665623,0,0.975943,0
"Mauritius","MUS",1975,1.7095258,2.500193,2.0838542,0,0.980027,0.43229038
"Mauritius","MUS",1976,1.2371339,1.330427,4.035146,5.1405954,0,0
"Mauritius","MUS",1977,0.6651518,1.0808707,0.98017114,0,0,0
"Mauritius","MUS",1978,0.9826927,0.84213895,1.9123384,9.639019,0,0.4566106
"Mauritius","MUS",1979,2.3647554,3.6887665,3.7441263,0,0,0
"Mauritius","MUS",1980,1.5869218,1.9952751,3.6791759,0,0,0.47500297
"Mauritius","MUS",1981,0.72955495,1.1669157,0.9072599,0,0,0
"Mauritius","MUS",1982,1.3368813,1.1398804,4.4805274,3.9968026,0.8719232,0
"Mauritius","MUS",1983,1.2145696,1.860427,1.7675339,0,0,0
"Mauritius","MUS",1984,1.2999207,1.4602777,1.7388734,10.882972,0,0
"Mauritius","MUS",1985,0.5929528,0.3587695,2.563051,0,0,0.4679961
"Mauritius","MUS",1986,0.68390054,1.0590901,0.8394614,0,0,0
"Mauritius","MUS",1987,2.0283802,2.7805438,0.824994,3.274287,1.9174353,0.45386466
"Mauritius","MUS",1988,2.09938,2.2236552,3.2430418,9.526229,0,0.9004466
"Mauritius","MUS",1989,2.5478606,2.5248785,4.781105,0,3.9119422,0.89808124
"Mauritius","MUS",1990,2.1457293,2.1525853,5.487958,5.967299,0.96941495,0
"Mauritius","MUS",1991,3.0542529,3.7399652,4.6418433,0,2.8568435,0.45406044
"Mauritius","MUS",1992,2.922816,3.348775,4.589788,2.763576,3.7223153,0
"Mauritius","MUS",1993,2.2547758,2.3464007,3.7739837,5.2995577,0,1.4018823
"Mauritius","MUS",1994,1.8698107,2.1508944,2.9675572,2.5304284,0.9005196,0.4741224
"Mauritius","MUS",1995,1.3217194,1.8130804,1.4558371,0,0.9027145,0
"Mauritius","MUS",1996,2.615858,3.4222372,2.141878,0,3.6529348,0
"Mauritius","MUS",1997,1.7250712,2.349983,1.3949628,4.4238977,0,0
"Mauritius","MUS",1998,2.3922207,2.908507,3.3835452,0,1.9140221,0.48005375
"Mauritius","MUS",1999,2.7908554,3.1775653,3.2589426,2.084984,3.9179964,0.47713792
"Mauritius","MUS",2000,2.6811416,2.8779795,5.6096787,2.035872,1.9823177,0
"Mauritius","MUS",2001,2.2423406,3.3068023,1.1868591,3.9934506,0,0
"Mauritius","MUS",2002,2.3901348,2.7333174,3.3923028,1.9605922,1.0058237,0.9453985
"Mauritius","MUS",2003,2.616292,3.0224178,3.244769,3.8336945,2.0067427,0.47440806
"Mauritius","MUS",2004,2.840994,4.6049395,1.0381252,1.8655324,0,0
"Mauritius","MUS",2005,3.6280673,4.457962,3.9887118,0,3.0496173,1.4382557
"Mauritius","MUS",2006,5.0482583,5.1747932,9.565991,5.295208,4.1326156,0
"Mauritius","MUS",2007,3.5077865,4.5989237,2.7523694,5.1596036,3.17662,0
"Mauritius","MUS",2008,4.1255565,4.454311,6.1668034,5.032966,2.184527,0.9922899
"Mauritius","MUS",2009,2.7609465,3.3075535,3.3874764,4.910064,0,0.5021946
"Mauritius","MUS",2010,3.9381263,6.054744,1.2217919,3.1911669,2.3718321,0.5072563
"Mauritius","MUS",2011,3.2200336,4.052767,2.74256,4.669697,3.6981792,0
"Mauritius","MUS",2012,2.4283047,2.910399,2.63898,4.5558085,1.2729286,0
"Mauritius","MUS",2013,3.3984501,3.224048,5.8128552,7.3720217,0,0
"Mauritius","MUS",2014,1.8154818,2.3609056,1.7558646,1.4207573,0,0.53862476
"Mauritius","MUS",2015,2.365827,2.077654,3.064414,6.829108,1.3978585,0.55287105
"Mauritius","MUS",2016,1.5763745,1.641186,1.9873407,2.6311288,0,0.56764
"Mauritius","MUS",2017,3.3082776,3.7448077,2.9143095,8.8647995,1.470091,0
"Mauritius","MUS",2018,3.1123545,3.3040226,3.5022254,7.2837634,0,0.6025512
"Mauritius","MUS",2019,2.8772945,3.608149,3.775829,1.1565908,0,0
"Mauritius","MUS",2020,2.641897,3.4578927,1.8735772,3.281414,1.5074998,0.6464835
"Mayotte","MYT",2012,0,0,0,0,0,0
"Mayotte","MYT",2013,0.43521154,0.9275836,0,0,0,0
"Mayotte","MYT",2014,0,0,0,0,0,0
"Mayotte","MYT",2015,0.81203896,1.7233208,0,0,0,0
"Mayotte","MYT",2016,1.5654905,1.6622479,0,24.431957,2.3324704,0
"Mexico","MEX",1955,33.963303,63.335705,50.30796,39.661026,1.4695687,3.169577
"Mexico","MEX",1956,32.279205,61.010082,46.69219,43.041683,1.443705,2.47818
"Mexico","MEX",1957,31.072605,58.868977,45.913853,34.545807,1.5137812,2.7175295
"Mexico","MEX",1958,30.070744,55.975464,43.875572,33.06022,1.2849292,2.798722
"Mexico","MEX",1959,32.07949,59.744957,48.826176,36.98184,1.157469,2.6719875
"Mexico","MEX",1960,30.357084,57.1032,50.12154,40.23426,1.2956989,2.5456133
"Mexico","MEX",1961,27.971706,52.656857,45.485855,36.879898,1.3231158,2.6241174
"Mexico","MEX",1962,25.695292,48.30574,41.128773,33.375065,1.3469055,2.6949563
"Mexico","MEX",1963,20.78903,39.207306,35.289036,27.463442,0.99902976,1.8053834
"Mexico","MEX",1964,21.006124,40.127075,33.2513,22.401981,1.1173743,2.1920817
"Mexico","MEX",1965,19.057575,36.611343,29.767344,20.260921,0.993668,1.873171
"Mexico","MEX",1966,18.454422,35.498337,29.025145,21.721199,0.8540614,1.7021799
"Mexico","MEX",1967,18.731833,35.390728,31.335974,24.335922,1.033839,1.967486
"Mexico","MEX",1968,18.30676,34.832558,28.731659,25.556585,1.2592206,1.8159323
"Mexico","MEX",1969,9.590539,18.20543,15.598228,10.931923,0.3790123,0.6200683
"Mexico","MEX",1970,16.757956,31.843481,27.171167,23.102692,0.9383876,1.3984005
"Mexico","MEX",1971,14.992179,28.140732,25.642773,20.146208,0.8353441,1.3927058
"Mexico","MEX",1972,13.954106,26.063364,22.778448,21.518774,1.0936134,1.225907
"Mexico","MEX",1973,12.71075,23.993944,20.45943,16.960182,0.81550276,0.9801801
"Mexico","MEX",1974,22.464233,41.367146,37.710587,33.69325,1.7961762,1.8730906
"Mexico","MEX",1975,17.95095,31.404488,30.934715,24.685162,1.6276802,1.7681458
"Mexico","MEX",1976,16.808456,29.396856,28.690926,23.997564,3.480458,1.39519
"Mexico","MEX",1977,18.85096,33.135056,31.267069,24.420677,2.1676493,1.5946995
"Mexico","MEX",1978,17.868498,30.700462,30.620565,23.544024,1.717951,1.5573382
"Mexico","MEX",1979,17.7362,30.144602,28.831165,23.847376,1.900902,1.5653359
"Mexico","MEX",1980,17.832699,30.026283,31.164618,21.747458,1.8209664,1.7388594
"Mexico","MEX",1981,17.841522,30.52719,28.97098,22.989332,1.5686693,1.8610569
"Mexico","MEX",1982,18.292913,30.888409,31.0309,22.51246,1.9422017,1.7000402
"Mexico","MEX",1983,17.397917,28.895903,28.710566,24.258305,1.6654212,1.6905625
"Mexico","MEX",1984,16.470333,27.005234,26.450115,23.671886,2.0837924,1.6263001
"Mexico","MEX",1985,19.388027,32.47641,31.166794,27.195908,2.1850235,1.8011401
"Mexico","MEX",1986,20.304579,34.493286,31.100111,24.03742,1.9171687,1.8890773
"Mexico","MEX",1987,20.041033,33.23057,29.444159,23.863403,1.8572884,2.0294883
"Mexico","MEX",1988,19.026962,30.472942,29.272556,23.3387,2.892299,2.087476
"Mexico","MEX",1989,18.91113,29.665852,28.92553,24.819653,3.4733016,2.0907495
"Mexico","MEX",1990,17.495352,27.059046,27.179317,25.187952,2.902797,2.1807644
"Mexico","MEX",1991,17.89461,27.70233,26.039871,23.623253,3.1015437,2.2603667
"Mexico","MEX",1992,19.379227,30.44575,26.497566,21.600283,2.8732975,1.9867258
"Mexico","MEX",1993,18.401276,28.55604,24.812471,23.32656,2.6156676,1.952741
"Mexico","MEX",1994,17.829956,27.279675,24.716698,20.675129,2.6700273,1.8544183
"Mexico","MEX",1995,17.26022,26.582973,22.646643,18.9904,2.4953504,1.7452124
"Mexico","MEX",1996,15.736006,24.12327,20.061237,17.560373,2.5845208,1.5756364
"Mexico","MEX",1997,14.459569,21.888332,19.15973,16.669819,2.0501845,1.446159
"Mexico","MEX",1998,14.347678,21.4548,18.813063,16.814222,1.9183818,1.6433123
"Mexico","MEX",1999,12.6650305,18.6722,16.485891,16.131538,2.0872586,1.5027483
"Mexico","MEX",2000,10.938448,16.04183,14.628591,13.852972,1.657274,1.3047012
"Mexico","MEX",2001,10.197228,14.856619,12.992325,13.237638,1.7672728,1.3319516
"Mexico","MEX",2002,9.859478,14.256439,12.947051,12.284306,1.7238165,1.0386455
"Mexico","MEX",2003,9.7325115,13.95726,12.791649,12.766554,1.5413822,1.0104214
"Mexico","MEX",2004,8.878874,12.8499975,11.401224,10.747382,1.4420179,0.8975135
"Mexico","MEX",2005,9.331688,13.236223,12.09215,10.626189,1.5491993,1.1462116
"Mexico","MEX",2006,9.682542,13.878392,11.923683,10.70323,1.5645617,0.9980843
"Mexico","MEX",2007,7.787966,11.364578,9.299365,7.5181203,1.0861961,0.7304209
"Mexico","MEX",2008,12.777709,19.570045,12.665599,9.478892,1.3041117,0.8283639
"Mexico","MEX",2009,16.966032,25.973001,15.810415,10.397542,2.00444,1.1585029
"Mexico","MEX",2010,21.963272,34.660454,16.960928,11.108797,1.5640494,1.1184314
"Mexico","MEX",2011,22.817722,34.36353,17.695993,11.456489,1.4146311,1.4334899
"Mexico","MEX",2012,21.270006,31.906013,16.543062,11.600864,1.6321479,1.3581364
"Mexico","MEX",2013,18.462898,27.37771,15.89488,12.393768,1.7910136,1.1156946
"Mexico","MEX",2014,15.975289,23.295897,13.786824,10.628952,1.6573546,0.91353464
"Mexico","MEX",2015,16.542406,24.39233,14.700345,10.002818,1.5072837,0.96279866
"Mexico","MEX",2016,19.676872,29.295856,16.61201,9.789587,1.1446148,1.1702409
"Mexico","MEX",2017,25.409271,39.080784,18.788513,10.55233,1.3923479,1.3603839
"Mexico","MEX",2018,28.47886,43.76439,19.655132,9.16019,1.6993476,1.2800843
"Mexico","MEX",2019,28.200737,44.013035,19.23769,8.9139,1.6364868,1.2621548
"Mexico","MEX",2020,28.074654,42.04182,19.55895,9.762522,1.433471,1.3756021
"Moldova","MDA",1981,9.267229,10.632167,15.553762,13.311178,2.535664,0.5867279
"Moldova","MDA",1982,9.130309,10.229209,15.215984,14.609268,3.2519512,0.57822937
"Moldova","MDA",1985,7.5617647,8.505984,12.485215,10.0468855,4.189252,0.5467663
"Moldova","MDA",1986,5.912223,6.627635,9.89126,8.7838545,3.420144,0
"Moldova","MDA",1987,5.6261764,6.8439035,8.389325,8.341153,2.4684045,0
"Moldova","MDA",1988,7.5147686,8.719063,11.392857,12.426579,3.3684173,0.5198282
"Moldova","MDA",1989,8.300518,11.118047,10.6274805,9.773976,2.3022907,0.38275218
"Moldova","MDA",1990,8.918905,12.198601,11.149715,9.53554,2.8763735,0.12552658
"Moldova","MDA",1991,8.748285,11.219648,13.16361,8.536363,2.0174,0.37108552
"Moldova","MDA",1992,13.517872,18.67836,15.8663,13.2596855,3.482659,1.0976253
"Moldova","MDA",1993,12.330983,16.227068,14.7372265,17.047771,4.2695265,0.6047309
"Moldova","MDA",1994,14.109302,18.09196,20.687162,12.476835,3.3024802,0.96984154
"Moldova","MDA",1995,16.268229,21.969099,19.351656,16.841736,4.110477,1.103451
"Moldova","MDA",1996,13.403231,17.456057,18.295902,9.521751,4.679285,1.1235689
"Moldova","MDA",1997,11.637218,14.03285,13.548282,15.324217,2.1111374,0.7680875
"Moldova","MDA",1998,10.11767,11.871401,13.614575,7.9311576,4.058756,0.79448205
"Moldova","MDA",1999,10.098139,11.500101,11.917292,13.540914,3.0953882,1.5226684
"Moldova","MDA",2000,10.7304535,11.772307,14.463772,13.467011,3.6289444,1.1573102
"Moldova","MDA",2001,10.195417,11.648394,13.465809,10.656588,2.5035152,0.9035804
"Moldova","MDA",2002,9.452365,9.539322,13.457796,18.618708,0.86312926,0.6295554
"Moldova","MDA",2003,8.571468,9.193691,12.160754,11.238522,0.8860849,0.9899144
"Moldova","MDA",2004,6.9450045,7.689009,9.586368,7.666696,0.4436754,0.8691873
"Moldova","MDA",2005,7.6501093,7.8251987,11.161671,12.041774,1.7489933,0.18419972
"Moldova","MDA",2006,6.892215,7.4435883,9.667615,8.391802,0,0.9782477
"Moldova","MDA",2007,6.522723,7.0817995,8.960229,8.391282,0.8462671,0.4156224
"Moldova","MDA",2008,7.027755,8.326516,8.235562,8.402256,0.41560858,0.439432
"Moldova","MDA",2009,6.266741,5.7544827,11.254459,8.075528,0.40896282,0.69057274
"Moldova","MDA",2010,6.8157334,7.1257176,9.638638,11.096562,0.41082272,0.23893264
"Moldova","MDA",2011,5.4697547,6.0388765,7.005228,7.8276134,0.84506565,0.74019426
"Moldova","MDA",2012,5.8732305,6.6397533,7.874287,7.921808,0.436872,0.2543636
"Moldova","MDA",2013,6.815688,7.7364473,9.01799,10.06523,0,0.5241887
"Moldova","MDA",2014,5.399075,5.33333,8.41656,8.881927,0.9050798,0.5344207
"Moldova","MDA",2015,5.2307563,5.3747907,8.406832,7.6646624,0.44579968,0.26875147
"Moldova","MDA",2016,5.2597194,5.3364506,7.9160895,7.5789323,1.7574307,1.3443933
"Moldova","MDA",2017,3.3084514,3.6039908,4.7143655,5.5017605,0,0.80231065
"Moldova","MDA",2018,4.1339135,4.7995057,6.2678556,4.5740423,0.44223523,0.26428527
"Mongolia","MNG",2016,6.460986,8.841669,11.04107,1.3585849,1.0792115,0.375041
"Montenegro","MNE",2005,3.811642,4.3532205,5.319068,0,0,3.412581
"Montenegro","MNE",2007,0.7936441,0.31500825,1.4786228,3.7729442,0,0
"Montenegro","MNE",2008,2.3787532,3.4905565,1.4601845,3.6528347,0,0
"Montenegro","MNE",2009,2.2176344,2.2389038,1.4426476,8.837045,0,0
"Montenegro","MNE",2017,1.2717557,1.0014354,1.2834417,4.9097424,0,0
"Montenegro","MNE",2019,1.274725,2.367112,0.6394639,0,0,0
"Netherlands","NLD",1950,0.40593278,0.55902594,0.3637285,0.41832864,0.33194166,0.05707316
"Netherlands","NLD",1951,0.3711324,0.3578159,0.5926878,0.6073231,0.41798857,0.109988496
"Netherlands","NLD",1952,0.34720454,0.33663687,0.4630388,0.58731514,0.5185552,0.104369044
"Netherlands","NLD",1953,0.29535246,0.256284,0.28264973,0.9486352,0.70652777,0
